platform	subject	trial	choice	accuracy
mturk	xfte2nnmwo5forvvnhf147te	48	0.5605	0.245
mturk	xfte2nnmwo5forvvnhf147te	49	0.3405	0.3405
mturk	xfte2nnmwo5forvvnhf147te	50	0.832	0.832
mturk	xfte2nnmwo5forvvnhf147te	51	0.9435	0.9435
mturk	xfte2nnmwo5forvvnhf147te	52	0.9685	0.9685
mturk	xfte2nnmwo5forvvnhf147te	53	0.983	0.983
mturk	xfte2nnmwo5forvvnhf147te	54	0.986	0.986
mturk	xfte2nnmwo5forvvnhf147te	55	0.753	0.753
mturk	xfte2nnmwo5forvvnhf147te	56	0.228	0.449
mturk	xfte2nnmwo5forvvnhf147te	57	0.203	0.455
mturk	xfte2nnmwo5forvvnhf147te	58	0.32	0.4785
mturk	xfte2nnmwo5forvvnhf147te	59	0.5085	0.5085
mturk	xfte2nnmwo5forvvnhf147te	60	0.8905	0.8905
mturk	xfte2nnmwo5forvvnhf147te	61	0.566	0.21
mturk	xfte2nnmwo5forvvnhf147te	62	0.901	0.0455
mturk	xfte2nnmwo5forvvnhf147te	63	0.969	0.016
mturk	xfte2nnmwo5forvvnhf147te	64	0.981	0.0105
mturk	xfte2nnmwo5forvvnhf147te	65	0.106	0.106
mturk	xfte2nnmwo5forvvnhf147te	66	0.066	0.613
mturk	xfte2nnmwo5forvvnhf147te	67	0.333	0.607
mturk	xfte2nnmwo5forvvnhf147te	68	0.223	0.223
mturk	xfte2nnmwo5forvvnhf147te	69	0.012	0.572
mturk	xfte2nnmwo5forvvnhf147te	70	0.4125	0.5705
mturk	xfte2nnmwo5forvvnhf147te	71	0.913	0.913
mturk	xfte2nnmwo5forvvnhf147te	72	0.1165	0.46
mturk	xfte2nnmwo5forvvnhf147te	73	0.618	0.1975
mturk	xfte2nnmwo5forvvnhf147te	74	0.243	0.3955
mturk	xfte2nnmwo5forvvnhf147te	75	0.414	0.422
mturk	xfte2nnmwo5forvvnhf147te	76	0.566	0.1965
mturk	xfte2nnmwo5forvvnhf147te	77	0.3065	0.3065
mturk	xfte2nnmwo5forvvnhf147te	78	0.37	0.2605
mturk	xfte2nnmwo5forvvnhf147te	79	0.427	0.2745
mturk	xfte2nnmwo5forvvnhf147te	80	0.302	0.302
mturk	xfte2nnmwo5forvvnhf147te	81	0.8325	0.8325
mturk	xfte2nnmwo5forvvnhf147te	82	0.957	0.957
mturk	xfte2nnmwo5forvvnhf147te	83	0.979	0.979
mturk	xfte2nnmwo5forvvnhf147te	84	0.986	0.986
mturk	xfte2nnmwo5forvvnhf147te	85	0.9925	0.9925
mturk	xfte2nnmwo5forvvnhf147te	86	0.9925	0.9925
mturk	xfte2nnmwo5forvvnhf147te	87	0.9865	0.9865
mturk	xfte2nnmwo5forvvnhf147te	88	0.992	0.992
mturk	xfte2nnmwo5forvvnhf147te	89	0.993	0.993
mturk	xfte2nnmwo5forvvnhf147te	90	0.998	0.998
mturk	xpy7msfhii19kauw617rabm7	1	0.336	0.336
mturk	xpy7msfhii19kauw617rabm7	2	0.8165	0.8165
mturk	xpy7msfhii19kauw617rabm7	3	0.886	0.886
mturk	xpy7msfhii19kauw617rabm7	4	0.8965	0.8965
mturk	xpy7msfhii19kauw617rabm7	5	0.1725	0.1725
mturk	xpy7msfhii19kauw617rabm7	6	0.763	0.763
mturk	xpy7msfhii19kauw617rabm7	7	0.8745	0.8745
mturk	xpy7msfhii19kauw617rabm7	8	0.8835	0.8835
mturk	xpy7msfhii19kauw617rabm7	9	0.8975	0.8975
mturk	xpy7msfhii19kauw617rabm7	10	0.1705	0.1705
mturk	xpy7msfhii19kauw617rabm7	11	0.4755	0.0505
mturk	xpy7msfhii19kauw617rabm7	12	0.8075	0.0815
mturk	xpy7msfhii19kauw617rabm7	13	0.305	0.305
mturk	xpy7msfhii19kauw617rabm7	14	0.9535	0.9535
mturk	xpy7msfhii19kauw617rabm7	15	0.969	0.969
mturk	xpy7msfhii19kauw617rabm7	16	0.9825	0.0085
mturk	xpy7msfhii19kauw617rabm7	17	0.542	0.232
mturk	xpy7msfhii19kauw617rabm7	18	0.2835	0.3475
mturk	xpy7msfhii19kauw617rabm7	19	0.938	0.0355
mturk	xpy7msfhii19kauw617rabm7	20	0.275	0.2585
mturk	xpy7msfhii19kauw617rabm7	21	0.0345	0.0345
mturk	xpy7msfhii19kauw617rabm7	22	0.9325	0.016
mturk	xpy7msfhii19kauw617rabm7	23	0.432	0.1545
mturk	xpy7msfhii19kauw617rabm7	24	0.2055	0.2055
mturk	xpy7msfhii19kauw617rabm7	25	0.927	0.927
mturk	xpy7msfhii19kauw617rabm7	26	0.9625	0.9625
mturk	xpy7msfhii19kauw617rabm7	27	0.9745	0.9745
mturk	xpy7msfhii19kauw617rabm7	28	0.5075	0.5075
mturk	xpy7msfhii19kauw617rabm7	29	0.9445	0.9445
mturk	xpy7msfhii19kauw617rabm7	30	0.967	0.967
mturk	xpy7msfhii19kauw617rabm7	31	0.978	0.015
mturk	xpy7msfhii19kauw617rabm7	32	0.4985	0.344
mturk	xpy7msfhii19kauw617rabm7	33	0.223	0.5435
mturk	xpy7msfhii19kauw617rabm7	34	0.92	0.054
mturk	xpy7msfhii19kauw617rabm7	35	0.3935	0.405
mturk	xpy7msfhii19kauw617rabm7	36	0.932	0.042
mturk	xpy7msfhii19kauw617rabm7	37	0.968	0.021
mturk	xpy7msfhii19kauw617rabm7	38	0.469	0.352
mturk	xpy7msfhii19kauw617rabm7	39	0.9435	0.038
mturk	xpy7msfhii19kauw617rabm7	40	0.4135	0.3735
mturk	xpy7msfhii19kauw617rabm7	41	0.5155	0.5155
mturk	xpy7msfhii19kauw617rabm7	42	0.9635	0.9635
mturk	xpy7msfhii19kauw617rabm7	43	0.9825	0.9825
mturk	xpy7msfhii19kauw617rabm7	44	0.982	0.982
mturk	xpy7msfhii19kauw617rabm7	45	0.988	0.988
mturk	xpy7msfhii19kauw617rabm7	46	0.986	0.0085
mturk	xpy7msfhii19kauw617rabm7	47	0.9895	0.004
mturk	xpy7msfhii19kauw617rabm7	48	0.6235	0.1775
mturk	xpy7msfhii19kauw617rabm7	49	0.3325	0.2975
mturk	xpy7msfhii19kauw617rabm7	50	0.3825	0.351
mturk	xpy7msfhii19kauw617rabm7	51	0.432	0.432
mturk	xpy7msfhii19kauw617rabm7	52	0.97	0.97
mturk	xpy7msfhii19kauw617rabm7	53	0.985	0.985
mturk	xpy7msfhii19kauw617rabm7	54	0.992	0.992
mturk	xpy7msfhii19kauw617rabm7	55	0.9935	0.9935
mturk	xpy7msfhii19kauw617rabm7	56	0.9865	0.9865
mturk	xpy7msfhii19kauw617rabm7	57	0.9895	0.9895
mturk	xpy7msfhii19kauw617rabm7	58	0.99	0.99
mturk	xpy7msfhii19kauw617rabm7	59	0.995	0.995
mturk	xpy7msfhii19kauw617rabm7	60	0.148	0.707
mturk	xpy7msfhii19kauw617rabm7	61	0.1525	0.1525
mturk	xpy7msfhii19kauw617rabm7	62	0.8705	0.8705
mturk	xpy7msfhii19kauw617rabm7	63	0.9535	0.9535
mturk	xpy7msfhii19kauw617rabm7	64	0.9665	0.9665
mturk	xpy7msfhii19kauw617rabm7	65	0.9765	0.9765
mturk	xpy7msfhii19kauw617rabm7	66	0.9705	0.9705
mturk	xpy7msfhii19kauw617rabm7	67	0.9755	0.9755
mturk	xpy7msfhii19kauw617rabm7	68	0.979	0.979
mturk	xpy7msfhii19kauw617rabm7	69	0.97	0.97
mturk	xpy7msfhii19kauw617rabm7	70	0.9715	0.9715
mturk	xpy7msfhii19kauw617rabm7	71	0.981	0.981
mturk	xpy7msfhii19kauw617rabm7	72	0.978	0.978
mturk	xpy7msfhii19kauw617rabm7	73	0.9725	0.9725
mturk	xpy7msfhii19kauw617rabm7	74	0.974	0.974
mturk	xpy7msfhii19kauw617rabm7	75	0.1075	0.4425
mturk	xpy7msfhii19kauw617rabm7	76	0.411	0.411
mturk	xpy7msfhii19kauw617rabm7	77	0.9445	0.9445
mturk	xpy7msfhii19kauw617rabm7	78	0.967	0.967
mturk	xpy7msfhii19kauw617rabm7	79	0.9735	0.9735
mturk	xpy7msfhii19kauw617rabm7	80	0.9785	0.9785
mturk	xpy7msfhii19kauw617rabm7	81	0.9745	0.9745
mturk	xpy7msfhii19kauw617rabm7	82	0.979	0.979
mturk	xpy7msfhii19kauw617rabm7	83	0.975	0.975
mturk	xpy7msfhii19kauw617rabm7	84	0.9755	0.9755
mturk	xpy7msfhii19kauw617rabm7	85	0.973	0.973
mturk	xpy7msfhii19kauw617rabm7	86	0.978	0.978
mturk	xpy7msfhii19kauw617rabm7	87	0.975	0.975
mturk	xpy7msfhii19kauw617rabm7	88	0.972	0.972
mturk	xpy7msfhii19kauw617rabm7	89	0.973	0.973
mturk	xpy7msfhii19kauw617rabm7	90	0.972	0.972
mturk	y0m7gu1o0uy9u4nmziwujofk	1	0.322	0.3415
mturk	y0m7gu1o0uy9u4nmziwujofk	2	0.4845	0.4845
mturk	y0m7gu1o0uy9u4nmziwujofk	3	0.9625	0.018
mturk	y0m7gu1o0uy9u4nmziwujofk	4	0.342	0.326
mturk	y0m7gu1o0uy9u4nmziwujofk	5	0.321	0.343
mturk	y0m7gu1o0uy9u4nmziwujofk	6	0.333	0.3225
mturk	y0m7gu1o0uy9u4nmziwujofk	7	0.3075	0.3495
mturk	y0m7gu1o0uy9u4nmziwujofk	8	0.338	0.3205
mturk	y0m7gu1o0uy9u4nmziwujofk	9	0.32	0.32
mturk	y0m7gu1o0uy9u4nmziwujofk	10	0.9885	0.9885
mturk	y0m7gu1o0uy9u4nmziwujofk	11	0.998	0.998
mturk	y0m7gu1o0uy9u4nmziwujofk	12	0.9985	0.9985
mturk	y0m7gu1o0uy9u4nmziwujofk	13	0.9995	0.9995
mturk	y0m7gu1o0uy9u4nmziwujofk	14	0.9995	0.9995
mturk	y0m7gu1o0uy9u4nmziwujofk	15	0.318	0.3675
mturk	y0m7gu1o0uy9u4nmziwujofk	16	0.3245	0.3245
mturk	y0m7gu1o0uy9u4nmziwujofk	17	0.329	0.329
mturk	y0m7gu1o0uy9u4nmziwujofk	18	0.9905	0.9905
mturk	y0m7gu1o0uy9u4nmziwujofk	19	0.998	0.998
mturk	y0m7gu1o0uy9u4nmziwujofk	20	0.998	0.998
mturk	y0m7gu1o0uy9u4nmziwujofk	21	0.998	0.998
mturk	y0m7gu1o0uy9u4nmziwujofk	22	0.9985	0.9985
mturk	y0m7gu1o0uy9u4nmziwujofk	23	0.999	0.999
mturk	y0m7gu1o0uy9u4nmziwujofk	24	0.999	0.999
mturk	y0m7gu1o0uy9u4nmziwujofk	25	0.9955	0.9955
mturk	y0m7gu1o0uy9u4nmziwujofk	26	0.9975	0.9975
mturk	y0m7gu1o0uy9u4nmziwujofk	27	0.9995	0.9995
mturk	y0m7gu1o0uy9u4nmziwujofk	28	0.9975	0.9975
mturk	y0m7gu1o0uy9u4nmziwujofk	29	0.9975	0.9975
mturk	y0m7gu1o0uy9u4nmziwujofk	30	0.998	0.998
mturk	y0m7gu1o0uy9u4nmziwujofk	31	0.316	0.3565
mturk	y0m7gu1o0uy9u4nmziwujofk	32	0.3145	0.3545
mturk	y0m7gu1o0uy9u4nmziwujofk	33	0.984	0.0065
mturk	y0m7gu1o0uy9u4nmziwujofk	34	0.3375	0.328
mturk	y0m7gu1o0uy9u4nmziwujofk	35	0.352	0.352
mturk	y0m7gu1o0uy9u4nmziwujofk	36	0.327	0.327
mturk	y0m7gu1o0uy9u4nmziwujofk	37	0.985	0.985
mturk	y0m7gu1o0uy9u4nmziwujofk	38	0.9985	0.9985
mturk	y0m7gu1o0uy9u4nmziwujofk	39	0.999	0.999
mturk	y0m7gu1o0uy9u4nmziwujofk	40	0.9985	0.9985
mturk	y0m7gu1o0uy9u4nmziwujofk	41	0.345	0.3405
mturk	y0m7gu1o0uy9u4nmziwujofk	42	0.3365	0.3185
mturk	y0m7gu1o0uy9u4nmziwujofk	43	0.3345	0.3405
mturk	y0m7gu1o0uy9u4nmziwujofk	44	0.3465	0.3335
mturk	y0m7gu1o0uy9u4nmziwujofk	45	0.3325	0.3335
mturk	y0m7gu1o0uy9u4nmziwujofk	46	0.305	0.3285
mturk	y0m7gu1o0uy9u4nmziwujofk	47	0.9915	0.006
mturk	y0m7gu1o0uy9u4nmziwujofk	48	0.3145	0.3145
mturk	y0m7gu1o0uy9u4nmziwujofk	49	0.9905	0.9905
mturk	y0m7gu1o0uy9u4nmziwujofk	50	0.998	0.998
mturk	y0m7gu1o0uy9u4nmziwujofk	51	0.998	0.998
mturk	y0m7gu1o0uy9u4nmziwujofk	52	0.9975	0.9975
mturk	y0m7gu1o0uy9u4nmziwujofk	53	0.998	0.998
mturk	y0m7gu1o0uy9u4nmziwujofk	54	0.9985	0.9985
mturk	y0m7gu1o0uy9u4nmziwujofk	55	0.998	0.998
mturk	y0m7gu1o0uy9u4nmziwujofk	56	0.998	0.998
mturk	y0m7gu1o0uy9u4nmziwujofk	57	0.997	0.997
mturk	y0m7gu1o0uy9u4nmziwujofk	58	0.996	0.996
mturk	y0m7gu1o0uy9u4nmziwujofk	59	0.999	0.999
mturk	y0m7gu1o0uy9u4nmziwujofk	60	0.999	0.999
mturk	y0m7gu1o0uy9u4nmziwujofk	61	0.362	0.362
mturk	y0m7gu1o0uy9u4nmziwujofk	62	0.99	0.99
mturk	y0m7gu1o0uy9u4nmziwujofk	63	0.9955	0.9955
mturk	y0m7gu1o0uy9u4nmziwujofk	64	0.9985	0.9985
mturk	y0m7gu1o0uy9u4nmziwujofk	65	0.9985	0.9985
mturk	y0m7gu1o0uy9u4nmziwujofk	66	0.9975	0.9975
mturk	y0m7gu1o0uy9u4nmziwujofk	67	1.0	1.0
mturk	y0m7gu1o0uy9u4nmziwujofk	68	0.9985	0.9985
mturk	y0m7gu1o0uy9u4nmziwujofk	69	0.3275	0.3425
mturk	y0m7gu1o0uy9u4nmziwujofk	70	0.986	0.005
mturk	y0m7gu1o0uy9u4nmziwujofk	71	0.9965	0.001
mturk	y0m7gu1o0uy9u4nmziwujofk	72	0.3405	0.3195
mturk	y0m7gu1o0uy9u4nmziwujofk	73	0.336	0.3415
mturk	y0m7gu1o0uy9u4nmziwujofk	74	0.988	0.005
mturk	y0m7gu1o0uy9u4nmziwujofk	75	0.3395	0.329
mturk	y0m7gu1o0uy9u4nmziwujofk	76	0.3215	0.334
mturk	y0m7gu1o0uy9u4nmziwujofk	77	0.311	0.345
mturk	y0m7gu1o0uy9u4nmziwujofk	78	0.985	0.0085
mturk	y0m7gu1o0uy9u4nmziwujofk	79	0.9975	0.0015
mturk	y0m7gu1o0uy9u4nmziwujofk	80	0.999	0.0005
mturk	y0m7gu1o0uy9u4nmziwujofk	81	0.3405	0.317
mturk	y0m7gu1o0uy9u4nmziwujofk	82	0.328	0.3315
mturk	y0m7gu1o0uy9u4nmziwujofk	83	0.309	0.348
mturk	y0m7gu1o0uy9u4nmziwujofk	84	0.34	0.3315
mturk	y0m7gu1o0uy9u4nmziwujofk	85	0.9865	0.007
mturk	y0m7gu1o0uy9u4nmziwujofk	86	0.3405	0.3405
mturk	y0m7gu1o0uy9u4nmziwujofk	87	0.9905	0.9905
mturk	y0m7gu1o0uy9u4nmziwujofk	88	0.3115	0.346
mturk	y0m7gu1o0uy9u4nmziwujofk	89	0.3085	0.331
mturk	y0m7gu1o0uy9u4nmziwujofk	90	0.989	0.0055
mturk	y3o44ojrgzutttr3noil3v6m	1	0.331	0.344
mturk	y3o44ojrgzutttr3noil3v6m	2	0.499	0.499
mturk	y3o44ojrgzutttr3noil3v6m	3	0.9695	0.9695
mturk	y3o44ojrgzutttr3noil3v6m	4	0.986	0.986
mturk	y3o44ojrgzutttr3noil3v6m	5	0.9885	0.9885
mturk	y3o44ojrgzutttr3noil3v6m	6	0.9885	0.9885
mturk	y3o44ojrgzutttr3noil3v6m	7	0.992	0.992
mturk	y3o44ojrgzutttr3noil3v6m	8	0.992	0.992
mturk	y3o44ojrgzutttr3noil3v6m	9	0.989	0.989
mturk	y3o44ojrgzutttr3noil3v6m	10	0.991	0.991
mturk	y3o44ojrgzutttr3noil3v6m	11	0.9895	0.9895
mturk	y3o44ojrgzutttr3noil3v6m	12	0.9905	0.9905
mturk	y3o44ojrgzutttr3noil3v6m	13	0.991	0.991
mturk	y3o44ojrgzutttr3noil3v6m	14	0.986	0.986
mturk	y3o44ojrgzutttr3noil3v6m	15	0.9895	0.9895
mturk	y3o44ojrgzutttr3noil3v6m	16	0.992	0.0005
mturk	y3o44ojrgzutttr3noil3v6m	17	0.988	0.0005
mturk	y3o44ojrgzutttr3noil3v6m	18	0.9825	0.0075
mturk	y3o44ojrgzutttr3noil3v6m	19	0.351	0.3365
mturk	y3o44ojrgzutttr3noil3v6m	20	0.3415	0.3415
mturk	y3o44ojrgzutttr3noil3v6m	21	0.9915	0.9915
mturk	y3o44ojrgzutttr3noil3v6m	22	0.996	0.996
mturk	y3o44ojrgzutttr3noil3v6m	23	0.999	0.999
mturk	y3o44ojrgzutttr3noil3v6m	24	0.9985	0.9985
mturk	y3o44ojrgzutttr3noil3v6m	25	0.319	0.3535
mturk	y3o44ojrgzutttr3noil3v6m	26	0.3125	0.352
mturk	y3o44ojrgzutttr3noil3v6m	27	0.3195	0.3565
mturk	y3o44ojrgzutttr3noil3v6m	28	0.99	0.0055
mturk	y3o44ojrgzutttr3noil3v6m	29	0.3265	0.3585
mturk	y3o44ojrgzutttr3noil3v6m	30	0.9905	0.004
mturk	y3o44ojrgzutttr3noil3v6m	31	0.3145	0.3145
mturk	y3o44ojrgzutttr3noil3v6m	32	0.9875	0.9875
mturk	y3o44ojrgzutttr3noil3v6m	33	0.9965	0.9965
mturk	y3o44ojrgzutttr3noil3v6m	34	0.3165	0.349
mturk	y3o44ojrgzutttr3noil3v6m	35	0.3275	0.34
mturk	y3o44ojrgzutttr3noil3v6m	36	0.341	0.3425
mturk	y3o44ojrgzutttr3noil3v6m	37	0.3055	0.355
mturk	y3o44ojrgzutttr3noil3v6m	38	0.3355	0.3505
mturk	y3o44ojrgzutttr3noil3v6m	39	0.3435	0.3435
mturk	y3o44ojrgzutttr3noil3v6m	40	0.9915	0.9915
mturk	y3o44ojrgzutttr3noil3v6m	41	0.9985	0.9985
mturk	y3o44ojrgzutttr3noil3v6m	42	0.9995	0.9995
mturk	y3o44ojrgzutttr3noil3v6m	43	0.9995	0.9995
mturk	y3o44ojrgzutttr3noil3v6m	44	0.9995	0.9995
mturk	y3o44ojrgzutttr3noil3v6m	45	0.999	0.999
mturk	y3o44ojrgzutttr3noil3v6m	46	0.9995	0.0
mturk	y3o44ojrgzutttr3noil3v6m	47	0.333	0.312
mturk	y3o44ojrgzutttr3noil3v6m	48	0.35	0.3235
mturk	y3o44ojrgzutttr3noil3v6m	49	0.3225	0.3345
mturk	y3o44ojrgzutttr3noil3v6m	50	0.312	0.312
mturk	y3o44ojrgzutttr3noil3v6m	51	0.9915	0.9915
mturk	y3o44ojrgzutttr3noil3v6m	52	0.3525	0.33
mturk	y3o44ojrgzutttr3noil3v6m	53	0.323	0.3435
mturk	y3o44ojrgzutttr3noil3v6m	54	0.992	0.003
mturk	y3o44ojrgzutttr3noil3v6m	55	0.326	0.3525
mturk	y3o44ojrgzutttr3noil3v6m	56	0.9895	0.007
mturk	y3o44ojrgzutttr3noil3v6m	57	0.998	0.0015
mturk	y3o44ojrgzutttr3noil3v6m	58	0.999	0.0
mturk	y3o44ojrgzutttr3noil3v6m	59	0.335	0.329
mturk	y3o44ojrgzutttr3noil3v6m	60	0.3165	0.339
mturk	y3o44ojrgzutttr3noil3v6m	61	0.309	0.346
mturk	y3o44ojrgzutttr3noil3v6m	62	0.3195	0.354
mturk	y3o44ojrgzutttr3noil3v6m	63	0.3495	0.345
mturk	y3o44ojrgzutttr3noil3v6m	64	0.3265	0.3545
mturk	y3o44ojrgzutttr3noil3v6m	65	0.9875	0.0055
mturk	y3o44ojrgzutttr3noil3v6m	66	0.346	0.346
mturk	y3o44ojrgzutttr3noil3v6m	67	0.9895	0.9895
mturk	y3o44ojrgzutttr3noil3v6m	68	0.998	0.998
mturk	y3o44ojrgzutttr3noil3v6m	69	0.9995	0.9995
mturk	y3o44ojrgzutttr3noil3v6m	70	1.0	1.0
mturk	y3o44ojrgzutttr3noil3v6m	71	0.2995	0.3605
mturk	y3o44ojrgzutttr3noil3v6m	72	0.339	0.343
mturk	y3o44ojrgzutttr3noil3v6m	73	0.3355	0.3355
mturk	y3o44ojrgzutttr3noil3v6m	74	0.9925	0.9925
mturk	y3o44ojrgzutttr3noil3v6m	75	0.999	0.999
mturk	y3o44ojrgzutttr3noil3v6m	76	0.999	0.0005
mturk	y3o44ojrgzutttr3noil3v6m	77	0.3255	0.325
mturk	y3o44ojrgzutttr3noil3v6m	78	0.3255	0.3255
mturk	y3o44ojrgzutttr3noil3v6m	79	0.9905	0.9905
mturk	y3o44ojrgzutttr3noil3v6m	80	0.9975	0.9975
mturk	y3o44ojrgzutttr3noil3v6m	81	0.999	0.999
mturk	y3o44ojrgzutttr3noil3v6m	82	1.0	1.0
mturk	y3o44ojrgzutttr3noil3v6m	83	1.0	1.0
mturk	y3o44ojrgzutttr3noil3v6m	84	0.999	0.999
mturk	y3o44ojrgzutttr3noil3v6m	85	0.9995	0.9995
mturk	y3o44ojrgzutttr3noil3v6m	86	0.9995	0.9995
mturk	y3o44ojrgzutttr3noil3v6m	87	0.9985	0.9985
mturk	y3o44ojrgzutttr3noil3v6m	88	0.9975	0.9975
mturk	y3o44ojrgzutttr3noil3v6m	89	0.999	0.999
mturk	y3o44ojrgzutttr3noil3v6m	90	0.3505	0.3245
mturk	ycz8oq9t09kjdd31e6iws4zh	1	0.333	0.3515
mturk	ycz8oq9t09kjdd31e6iws4zh	2	0.425	0.4185
mturk	ycz8oq9t09kjdd31e6iws4zh	3	0.582	0.582
mturk	ycz8oq9t09kjdd31e6iws4zh	4	0.1555	0.6685
mturk	ycz8oq9t09kjdd31e6iws4zh	5	0.703	0.703
mturk	ycz8oq9t09kjdd31e6iws4zh	6	0.1445	0.7375
mturk	ycz8oq9t09kjdd31e6iws4zh	7	0.296	0.612
mturk	ycz8oq9t09kjdd31e6iws4zh	8	0.1465	0.7345
mturk	ycz8oq9t09kjdd31e6iws4zh	9	0.124	0.7455
mturk	ycz8oq9t09kjdd31e6iws4zh	10	0.7445	0.7445
mturk	ycz8oq9t09kjdd31e6iws4zh	11	0.2765	0.4105
mturk	ycz8oq9t09kjdd31e6iws4zh	12	0.54	0.246
mturk	ycz8oq9t09kjdd31e6iws4zh	13	0.3375	0.3745
mturk	ycz8oq9t09kjdd31e6iws4zh	14	0.5465	0.242
mturk	ycz8oq9t09kjdd31e6iws4zh	15	0.3735	0.3735
mturk	ycz8oq9t09kjdd31e6iws4zh	16	0.5875	0.1995
mturk	ycz8oq9t09kjdd31e6iws4zh	17	0.2945	0.2945
mturk	ycz8oq9t09kjdd31e6iws4zh	18	0.2175	0.5515
mturk	ycz8oq9t09kjdd31e6iws4zh	19	0.5515	0.5515
mturk	ycz8oq9t09kjdd31e6iws4zh	20	0.6505	0.6505
mturk	ycz8oq9t09kjdd31e6iws4zh	21	0.706	0.706
mturk	ycz8oq9t09kjdd31e6iws4zh	22	0.7465	0.7465
mturk	ycz8oq9t09kjdd31e6iws4zh	23	0.7585	0.7585
mturk	ycz8oq9t09kjdd31e6iws4zh	24	0.767	0.767
mturk	ycz8oq9t09kjdd31e6iws4zh	25	0.7675	0.7675
mturk	ycz8oq9t09kjdd31e6iws4zh	26	0.781	0.781
mturk	ycz8oq9t09kjdd31e6iws4zh	27	0.3235	0.3905
mturk	ycz8oq9t09kjdd31e6iws4zh	28	0.308	0.3975
mturk	ycz8oq9t09kjdd31e6iws4zh	29	0.3015	0.418
mturk	ycz8oq9t09kjdd31e6iws4zh	30	0.301	0.407
mturk	ycz8oq9t09kjdd31e6iws4zh	31	0.2965	0.2865
mturk	ycz8oq9t09kjdd31e6iws4zh	32	0.416	0.274
mturk	ycz8oq9t09kjdd31e6iws4zh	33	0.3315	0.311
mturk	ycz8oq9t09kjdd31e6iws4zh	34	0.564	0.2005
mturk	ycz8oq9t09kjdd31e6iws4zh	35	0.37	0.3135
mturk	ycz8oq9t09kjdd31e6iws4zh	36	0.5835	0.1975
mturk	ycz8oq9t09kjdd31e6iws4zh	37	0.6705	0.1675
mturk	ycz8oq9t09kjdd31e6iws4zh	38	0.304	0.304
mturk	ycz8oq9t09kjdd31e6iws4zh	39	0.2395	0.5395
mturk	ycz8oq9t09kjdd31e6iws4zh	40	0.2135	0.551
mturk	ycz8oq9t09kjdd31e6iws4zh	41	0.213	0.55
mturk	ycz8oq9t09kjdd31e6iws4zh	42	0.577	0.577
mturk	ycz8oq9t09kjdd31e6iws4zh	43	0.33	0.3525
mturk	ycz8oq9t09kjdd31e6iws4zh	44	0.2865	0.3695
mturk	ycz8oq9t09kjdd31e6iws4zh	45	0.2285	0.235
mturk	ycz8oq9t09kjdd31e6iws4zh	46	0.241	0.5465
mturk	ycz8oq9t09kjdd31e6iws4zh	47	0.2095	0.578
mturk	ycz8oq9t09kjdd31e6iws4zh	48	0.415	0.415
mturk	ycz8oq9t09kjdd31e6iws4zh	49	0.542	0.542
mturk	ycz8oq9t09kjdd31e6iws4zh	50	0.5965	0.5965
mturk	ycz8oq9t09kjdd31e6iws4zh	51	0.1945	0.256
mturk	ycz8oq9t09kjdd31e6iws4zh	52	0.415	0.192
mturk	ycz8oq9t09kjdd31e6iws4zh	53	0.5335	0.147
mturk	ycz8oq9t09kjdd31e6iws4zh	54	0.5715	0.1555
mturk	ycz8oq9t09kjdd31e6iws4zh	55	0.4995	0.269
mturk	ycz8oq9t09kjdd31e6iws4zh	56	0.314	0.355
mturk	ycz8oq9t09kjdd31e6iws4zh	57	0.2465	0.2465
mturk	ycz8oq9t09kjdd31e6iws4zh	58	0.2565	0.191
mturk	ycz8oq9t09kjdd31e6iws4zh	59	0.592	0.1975
mturk	ycz8oq9t09kjdd31e6iws4zh	60	0.3175	0.3175
mturk	ycz8oq9t09kjdd31e6iws4zh	61	0.529	0.2185
mturk	ycz8oq9t09kjdd31e6iws4zh	62	0.314	0.314
mturk	ycz8oq9t09kjdd31e6iws4zh	63	0.2295	0.526
mturk	ycz8oq9t09kjdd31e6iws4zh	64	0.2275	0.5565
mturk	ycz8oq9t09kjdd31e6iws4zh	65	0.563	0.563
mturk	ycz8oq9t09kjdd31e6iws4zh	66	0.18	0.6585
mturk	ycz8oq9t09kjdd31e6iws4zh	67	0.3715	0.5035
mturk	ycz8oq9t09kjdd31e6iws4zh	68	0.445	0.455
mturk	ycz8oq9t09kjdd31e6iws4zh	69	0.1935	0.6635
mturk	ycz8oq9t09kjdd31e6iws4zh	70	0.1565	0.689
mturk	ycz8oq9t09kjdd31e6iws4zh	71	0.674	0.674
mturk	ycz8oq9t09kjdd31e6iws4zh	72	0.7275	0.7275
mturk	ycz8oq9t09kjdd31e6iws4zh	73	0.757	0.757
mturk	ycz8oq9t09kjdd31e6iws4zh	74	0.7775	0.7775
mturk	ycz8oq9t09kjdd31e6iws4zh	75	0.81	0.81
mturk	ycz8oq9t09kjdd31e6iws4zh	76	0.791	0.099
mturk	ycz8oq9t09kjdd31e6iws4zh	77	0.41	0.298
mturk	ycz8oq9t09kjdd31e6iws4zh	78	0.301	0.301
mturk	ycz8oq9t09kjdd31e6iws4zh	79	0.5595	0.5595
mturk	ycz8oq9t09kjdd31e6iws4zh	80	0.6635	0.6635
mturk	ycz8oq9t09kjdd31e6iws4zh	81	0.702	0.702
mturk	ycz8oq9t09kjdd31e6iws4zh	82	0.37	0.37
