platform,subject,block,trial,correct,choice,key,rt,accuracy,outcome
mturk,0g4fx9g2wryeio74yzgqwpq8,6,84,1,1.0,38.0,0.077,1.0,1.0
mturk,0g4fx9g2wryeio74yzgqwpq8,6,85,1,1.0,38.0,0.222,1.0,0.0
mturk,0g4fx9g2wryeio74yzgqwpq8,6,86,1,1.0,38.0,0.077,1.0,1.0
mturk,0g4fx9g2wryeio74yzgqwpq8,6,87,1,1.0,38.0,0.116,1.0,0.0
mturk,0g4fx9g2wryeio74yzgqwpq8,6,88,1,1.0,38.0,0.222,1.0,1.0
mturk,0g4fx9g2wryeio74yzgqwpq8,6,89,1,1.0,38.0,0.116,1.0,1.0
mturk,0g4fx9g2wryeio74yzgqwpq8,6,90,1,1.0,38.0,0.439,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,1,1,2,2.0,39.0,1.359,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,1,2,2,2.0,39.0,0.604,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,1,3,2,2.0,39.0,0.45,1.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,1,4,2,2.0,39.0,0.349,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,1,5,2,2.0,39.0,0.46,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,1,6,2,2.0,39.0,0.396,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,1,7,2,2.0,39.0,0.356,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,1,8,2,2.0,39.0,0.372,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,1,9,2,2.0,39.0,0.554,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,1,10,2,2.0,39.0,0.348,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,1,11,2,2.0,39.0,0.396,1.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,1,12,2,2.0,39.0,0.261,1.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,1,13,2,1.0,38.0,0.308,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,1,14,2,0.0,37.0,0.228,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,1,15,2,2.0,39.0,0.26,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,2,16,0,2.0,39.0,0.308,0.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,2,17,0,2.0,39.0,0.284,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,2,18,0,2.0,39.0,0.243,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,2,19,0,2.0,39.0,0.228,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,2,20,0,1.0,38.0,0.276,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,2,21,0,0.0,37.0,0.243,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,2,22,0,0.0,37.0,0.252,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,2,23,0,0.0,37.0,0.292,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,2,24,0,0.0,37.0,0.292,1.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,2,25,0,0.0,37.0,0.292,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,2,26,0,0.0,37.0,0.284,1.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,2,27,0,0.0,37.0,0.258,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,2,28,0,0.0,37.0,0.323,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,2,29,0,0.0,37.0,0.3,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,2,30,0,0.0,37.0,0.299,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,3,31,2,0.0,37.0,0.267,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,3,32,2,0.0,37.0,0.268,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,3,33,2,0.0,37.0,0.244,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,3,34,2,1.0,38.0,0.211,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,3,35,2,1.0,38.0,0.268,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,3,36,2,2.0,39.0,0.284,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,3,37,2,2.0,39.0,0.308,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,3,38,2,2.0,39.0,0.316,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,3,39,2,2.0,39.0,0.243,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,3,40,2,2.0,39.0,0.252,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,3,41,2,2.0,39.0,0.276,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,3,42,2,2.0,39.0,0.291,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,3,43,2,2.0,39.0,0.268,1.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,3,44,2,2.0,39.0,0.274,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,3,45,2,2.0,39.0,0.276,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,4,46,1,2.0,39.0,0.268,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,4,47,1,2.0,39.0,0.236,0.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,4,48,1,2.0,39.0,0.244,0.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,4,49,1,2.0,39.0,0.268,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,4,50,1,2.0,39.0,0.228,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,4,51,1,1.0,38.0,0.651,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,4,52,1,1.0,38.0,0.268,1.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,4,53,1,1.0,38.0,0.284,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,4,54,1,1.0,38.0,0.284,1.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,4,55,1,1.0,38.0,0.276,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,4,56,1,1.0,38.0,0.268,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,4,57,1,1.0,38.0,0.26,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,4,58,1,1.0,38.0,0.236,1.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,4,59,1,1.0,38.0,0.148,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,4,60,1,1.0,38.0,0.252,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,5,61,0,1.0,38.0,0.244,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,5,62,0,1.0,38.0,0.235,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,5,63,0,1.0,38.0,0.267,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,5,64,0,2.0,39.0,0.133,0.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,5,65,0,2.0,39.0,0.22,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,5,66,0,2.0,39.0,0.269,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,5,67,0,2.0,39.0,0.22,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,5,68,0,0.0,37.0,0.084,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,5,69,0,0.0,37.0,0.052,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,5,70,0,0.0,37.0,0.212,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,5,71,0,0.0,37.0,0.164,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,5,72,0,0.0,37.0,0.259,1.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,5,73,0,0.0,37.0,0.204,1.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,5,74,0,0.0,37.0,0.548,1.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,5,75,0,2.0,39.0,0.036,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,6,76,2,1.0,38.0,0.196,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,6,77,2,2.0,39.0,0.395,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,6,78,2,2.0,39.0,0.076,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,6,79,2,2.0,39.0,0.292,1.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,6,80,2,2.0,39.0,0.195,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,6,81,2,2.0,39.0,0.259,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,6,82,2,2.0,39.0,0.324,1.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,6,83,2,2.0,39.0,0.285,1.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,6,84,2,1.0,38.0,0.316,0.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,6,85,2,1.0,38.0,0.332,0.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,6,86,2,1.0,38.0,0.714,0.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,6,87,2,1.0,38.0,0.35,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,6,88,2,1.0,38.0,0.572,0.0,0.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,6,89,2,2.0,39.0,0.292,1.0,1.0
mturk,0k1tzkzdb7dvx6z9q0nyovde,6,90,2,2.0,39.0,0.332,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,1,1,1,1.0,38.0,1.619,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,1,2,1,1.0,38.0,0.657,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,1,3,1,1.0,38.0,0.498,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,1,4,1,1.0,38.0,0.442,1.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,1,5,1,1.0,38.0,0.392,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,1,6,1,1.0,38.0,0.487,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,1,7,1,1.0,38.0,0.674,1.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,1,8,1,1.0,38.0,0.656,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,1,9,1,1.0,38.0,0.591,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,1,10,1,1.0,38.0,0.464,1.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,1,11,1,1.0,38.0,0.386,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,1,12,1,1.0,38.0,0.392,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,1,13,1,1.0,38.0,0.377,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,1,14,1,1.0,38.0,0.527,1.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,1,15,1,1.0,38.0,0.902,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,2,16,0,1.0,38.0,0.295,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,2,17,0,1.0,38.0,0.313,0.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,2,18,0,1.0,38.0,0.312,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,2,19,0,0.0,37.0,0.098,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,2,20,0,0.0,37.0,0.305,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,2,21,0,0.0,37.0,0.312,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,2,22,0,0.0,37.0,0.304,1.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,2,23,0,0.0,37.0,0.33,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,2,24,0,0.0,37.0,0.201,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,2,25,0,0.0,37.0,0.329,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,2,26,0,0.0,37.0,0.177,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,2,27,0,0.0,37.0,0.45,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,2,28,0,0.0,37.0,0.369,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,2,29,0,0.0,37.0,0.313,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,2,30,0,0.0,37.0,0.28,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,3,31,1,0.0,37.0,0.322,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,3,32,1,0.0,37.0,0.305,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,3,33,1,2.0,39.0,0.297,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,3,34,1,1.0,38.0,0.16,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,3,35,1,1.0,38.0,0.283,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,3,36,1,1.0,38.0,0.266,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,3,37,1,1.0,38.0,0.337,1.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,3,38,1,0.0,37.0,0.047,0.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,3,39,1,0.0,37.0,0.306,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,3,40,1,1.0,38.0,0.03,1.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,3,41,1,1.0,38.0,0.073,1.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,3,42,1,0.0,37.0,0.593,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,3,43,1,2.0,39.0,0.055,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,3,44,1,2.0,39.0,0.192,0.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,3,45,1,2.0,39.0,0.072,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,4,46,2,2.0,39.0,0.321,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,4,47,2,2.0,39.0,0.154,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,4,48,2,2.0,39.0,0.191,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,4,49,2,2.0,39.0,0.008,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,4,50,2,2.0,39.0,0.305,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,4,51,2,2.0,39.0,0.329,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,4,52,2,2.0,39.0,0.105,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,4,53,2,2.0,39.0,0.305,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,4,54,2,2.0,39.0,0.288,1.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,4,55,2,2.0,39.0,0.313,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,4,56,2,2.0,39.0,0.299,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,4,57,2,2.0,39.0,0.28,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,4,58,2,2.0,39.0,0.256,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,4,59,2,2.0,39.0,0.25,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,4,60,2,2.0,39.0,0.357,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,5,61,0,2.0,39.0,0.337,0.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,5,62,0,2.0,39.0,0.319,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,5,63,0,2.0,39.0,0.33,0.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,5,64,0,2.0,39.0,0.279,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,5,65,0,2.0,39.0,0.329,0.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,5,66,0,2.0,39.0,0.321,0.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,5,67,0,2.0,39.0,0.321,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,5,68,0,1.0,38.0,0.608,0.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,5,69,0,1.0,38.0,0.32,0.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,5,70,0,1.0,38.0,0.289,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,5,71,0,1.0,38.0,0.642,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,5,72,0,2.0,39.0,0.256,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,5,73,0,0.0,37.0,0.361,1.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,5,74,0,0.0,37.0,0.394,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,5,75,0,0.0,37.0,0.329,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,6,76,1,0.0,37.0,0.32,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,6,77,1,0.0,37.0,0.354,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,6,78,1,1.0,38.0,0.249,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,6,79,1,1.0,38.0,0.303,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,6,80,1,1.0,38.0,0.334,1.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,6,81,1,2.0,39.0,0.442,0.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,6,82,1,1.0,38.0,0.456,1.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,6,83,1,2.0,39.0,0.279,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,6,84,1,2.0,39.0,0.32,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,6,85,1,0.0,37.0,0.307,0.0,0.0
mturk,0lq9i4x81dgnwglgvgnh34rj,6,86,1,1.0,38.0,0.52,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,6,87,1,1.0,38.0,0.439,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,6,88,1,1.0,38.0,0.346,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,6,89,1,1.0,38.0,0.306,1.0,1.0
mturk,0lq9i4x81dgnwglgvgnh34rj,6,90,1,1.0,38.0,0.36,1.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,1,1,2,2.0,39.0,1.368,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,1,2,2,2.0,39.0,0.018,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,1,3,2,2.0,39.0,0.082,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,1,4,2,1.0,38.0,0.103,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,1,5,2,0.0,37.0,0.559,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,1,6,2,2.0,39.0,0.475,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,1,7,2,2.0,39.0,0.058,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,1,8,2,2.0,39.0,0.032,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,1,9,2,2.0,39.0,0.146,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,1,10,2,2.0,39.0,0.188,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,1,11,2,2.0,39.0,0.033,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,1,12,2,2.0,39.0,0.098,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,1,13,2,2.0,39.0,0.057,1.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,1,14,2,0.0,37.0,0.499,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,1,15,2,2.0,39.0,0.168,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,2,16,1,2.0,39.0,0.235,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,2,17,1,1.0,38.0,0.57,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,2,18,1,1.0,38.0,0.091,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,2,19,1,1.0,38.0,0.179,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,2,20,1,1.0,38.0,0.492,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,2,21,1,1.0,38.0,0.11,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,2,22,1,1.0,38.0,0.404,1.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,2,23,1,2.0,39.0,1.409,0.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,2,24,1,2.0,39.0,0.422,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,2,25,1,0.0,37.0,0.35,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,2,26,1,1.0,38.0,0.54,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,2,27,1,1.0,38.0,0.227,1.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,2,28,1,2.0,39.0,1.217,0.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,2,29,1,2.0,39.0,0.286,0.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,2,30,1,2.0,39.0,0.014,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,3,31,0,0.0,37.0,1.0,1.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,3,32,0,1.0,38.0,0.065,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,3,33,0,2.0,39.0,0.429,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,3,34,0,1.0,38.0,1.066,0.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,3,35,0,1.0,38.0,0.09,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,3,36,0,2.0,39.0,1.317,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,3,37,0,0.0,37.0,0.865,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,3,38,0,0.0,37.0,1.183,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,3,39,0,0.0,37.0,0.019,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,3,40,0,0.0,37.0,0.38,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,3,41,0,0.0,37.0,0.25,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,3,42,0,0.0,37.0,0.377,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,3,43,0,0.0,37.0,0.49,1.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,3,44,0,2.0,39.0,1.119,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,3,45,0,1.0,38.0,0.086,0.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,4,46,1,1.0,38.0,0.213,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,4,47,1,1.0,38.0,0.4,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,4,48,1,1.0,38.0,0.404,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,4,49,1,1.0,38.0,0.47,1.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,4,50,1,2.0,39.0,1.891,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,4,51,1,0.0,37.0,0.634,0.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,4,52,1,0.0,37.0,1.293,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,4,53,1,2.0,39.0,2.175,0.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,4,54,1,2.0,39.0,1.328,0.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,4,55,1,2.0,39.0,0.633,0.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,4,56,1,2.0,39.0,0.818,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,4,57,1,1.0,38.0,2.109,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,4,58,1,1.0,38.0,0.159,1.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,4,59,1,0.0,37.0,1.954,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,4,60,1,2.0,39.0,2.334,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,5,61,2,1.0,38.0,1.573,0.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,5,62,2,1.0,38.0,0.446,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,5,63,2,2.0,39.0,3.386,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,5,64,2,2.0,39.0,0.723,1.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,5,65,2,0.0,37.0,2.34,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,5,66,2,1.0,38.0,1.946,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,5,67,2,2.0,39.0,3.196,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,5,68,2,2.0,39.0,2.411,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,5,69,2,2.0,39.0,4.883,1.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,5,70,2,1.0,38.0,1.097,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,5,71,2,0.0,37.0,0.496,0.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,5,72,2,0.0,37.0,0.338,0.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,5,73,2,0.0,37.0,0.638,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,5,74,2,2.0,39.0,0.66,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,5,75,2,2.0,39.0,0.514,1.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,6,76,0,1.0,38.0,0.524,0.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,6,77,0,0.0,37.0,1.985,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,6,78,0,0.0,37.0,1.342,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,6,79,0,0.0,37.0,1.901,1.0,1.0
mturk,0piu71owxiz9tgsitq7ktqh6,6,80,0,0.0,37.0,1.758,1.0,0.0
mturk,0piu71owxiz9tgsitq7ktqh6,6,81,0,2.0,39.0,2.235,0.0,0.0
